_time,EC,Humidity_percent,PH,Temperature_C,WaterTemp_C
2023-11-24 22:53:21.577000+00:00,0.03,40.2,7.7,22.6,20.94
2023-11-24 22:58:34.287000+00:00,0.03,40.4,7.7,22.5,21
2023-11-24 23:03:43.084000+00:00,0.03,40.5,7.69,22.6,20.94
2023-11-24 23:08:50.578000+00:00,0.03,40.9,7.7,22.5,20.94
2023-11-24 23:14:03.296000+00:00,0.03,41.1,7.7,22.4,20.94
2023-11-24 23:19:10.674000+00:00,0.03,40.6,7.7,22.5,21
2023-11-24 23:24:19.697000+00:00,0.03,41.2,7.69,22.5,21.06
2023-11-24 23:29:31.111000+00:00,0.03,40.7,7.7,22.6,21
2023-11-24 23:34:39.073000+00:00,0.03,40.8,7.7,22.4,21
2023-11-24 23:39:47.077000+00:00,0.03,40.8,7.7,22.4,21
2023-11-24 23:44:58.941000+00:00,0.03,40.8,7.7,22.5,21
2023-11-24 23:50:07.819000+00:00,0.03,40.6,7.7,22.5,21
2023-11-24 23:55:15.510000+00:00,0.03,40.7,7.69,22.4,21
2023-11-25 00:00:27.606000+00:00,0.03,40.8,7.7,22.5,21
2023-11-25 00:05:35.663000+00:00,0.03,40.8,7.7,22.5,21.06
2023-11-25 00:10:44.224000+00:00,0.03,41.1,7.73,22.7,21
2023-11-25 00:15:56.369000+00:00,0.03,41.4,7.69,22.7,21
2023-11-25 00:21:04.401000+00:00,0.06,41.6,7.68,22.7,21
2023-11-25 00:26:12.224000+00:00,0.03,41.2,7.67,22.8,21
2023-11-25 00:31:20.328000+00:00,0.06,41.7,7.67,22.8,21
2023-11-25 00:36:30.926000+00:00,0.03,42.2,7.67,22.6,21
2023-11-25 00:41:38.940000+00:00,0.03,42.4,7.67,22.5,21
2023-11-25 00:46:46.485000+00:00,0.03,42.6,7.67,22.4,21.06
2023-11-25 00:51:54.456000+00:00,0.03,42.5,7.68,22.5,20.94
2023-11-25 00:57:02.275000+00:00,0.06,43.6,7.67,22.2,21
2023-11-25 01:02:10.409000+00:00,0.03,43.6,7.67,22.2,21
2023-11-25 01:07:18.001000+00:00,0.03,43.9,7.68,22.1,21
2023-11-25 01:12:29.451000+00:00,0.06,44,7.68,22.2,21
2023-11-25 01:17:37.241000+00:00,0.06,44,7.67,22.2,21
2023-11-25 01:22:44.644000+00:00,0.06,44.4,7.67,22.1,21
2023-11-25 01:27:53.044000+00:00,0.06,44.7,7.67,22.2,21
2023-11-25 01:33:05.187000+00:00,0.03,44.5,7.67,22.4,21
2023-11-25 01:38:12.773000+00:00,0.06,44.7,7.67,22.3,21
2023-11-25 01:43:20.425000+00:00,0.03,44.5,7.67,22.5,21.06
2023-11-25 01:48:27.593000+00:00,0.03,44.4,7.67,22.5,21.06
2023-11-25 01:53:38.926000+00:00,0.06,44.5,7.66,22.7,21.06
2023-11-25 01:58:46.802000+00:00,0.06,44.4,7.68,22.6,21
2023-11-25 02:03:54.542000+00:00,0.06,45.3,7.68,22.5,21.06
2023-11-25 02:09:01.874000+00:00,0.03,45.4,7.68,22.5,21.06
2023-11-25 02:14:09.079000+00:00,0.06,45.1,7.67,22.6,21.06
2023-11-25 02:19:19.922000+00:00,0.03,44.8,7.68,22.8,21.06
2023-11-25 02:24:28.213000+00:00,0.06,45.2,7.68,22.7,21.06
2023-11-25 02:29:36.612000+00:00,0.06,45.2,7.69,22.8,21.12
2023-11-25 02:34:44.984000+00:00,0.06,45.6,7.7,22.6,21.06
2023-11-25 02:39:56.612000+00:00,0.06,45.6,7.7,22.6,21.06
2023-11-25 02:45:03.830000+00:00,0.03,46.3,7.69,22.4,21.19
2023-11-25 02:50:11.695000+00:00,0.06,45.5,7.69,22.5,21.12
2023-11-25 02:55:19.366000+00:00,0.06,46.3,7.69,22.6,21.12
2023-11-25 03:00:32.631000+00:00,0.06,45.5,7.68,22.7,21.06
2023-11-25 03:05:40.374000+00:00,0.06,46.1,7.68,22.8,21.12
2023-11-25 03:10:47.544000+00:00,0.06,46.2,7.67,22.7,21.12
2023-11-25 03:15:55.365000+00:00,0.06,46.3,7.68,22.6,21.12
2023-11-25 03:21:08.068000+00:00,0.06,46.1,7.68,22.6,21.19
2023-11-25 03:26:15.526000+00:00,0.06,46.2,7.67,22.4,21.19
2023-11-25 03:31:22.526000+00:00,0.06,46.6,7.67,22.2,21.19
2023-11-25 03:36:31.729000+00:00,0.03,46.7,7.68,22.1,21.19
2023-11-25 03:41:39.048000+00:00,0.03,45.8,7.67,22.4,21.19
2023-11-25 03:46:46.806000+00:00,0.06,44.6,7.67,22.8,21.19
2023-11-25 03:51:54.027000+00:00,0.06,43.7,7.67,22.8,21.19
2023-11-25 03:57:03.131000+00:00,0.06,44,7.67,22.7,21.25
2023-11-25 04:02:11.507000+00:00,0.06,43.2,7.67,22.8,21.25
2023-11-25 04:07:19.237000+00:00,0.06,43.2,7.67,22.6,21.19
2023-11-25 04:12:27.371000+00:00,0.09,44.5,7.68,22.4,21.25
2023-11-25 04:17:36.579000+00:00,0.06,43.6,7.67,22.5,21.25
2023-11-25 04:22:44.495000+00:00,0.06,44.6,7.68,22.3,21.25
2023-11-25 04:27:51.764000+00:00,0.06,44.6,7.68,22.2,21.19
2023-11-25 04:32:59.716000+00:00,0.06,44.6,7.68,22.2,21.25
2023-11-25 04:38:12.503000+00:00,0.06,45.5,7.67,22.4,21.25
2023-11-25 04:43:20.181000+00:00,0.03,43.9,7.68,22.6,21.19
2023-11-25 04:48:28.440000+00:00,0.06,43.9,7.68,22.3,21.31
2023-11-25 04:53:36.013000+00:00,0.06,44.3,7.69,22.4,21.25
2023-11-25 04:58:47.396000+00:00,0.06,44.6,7.69,22.2,21.31
2023-11-25 05:03:56.216000+00:00,0.03,44.6,7.69,22.2,21.25
2023-11-25 05:09:04.432000+00:00,0.06,43.9,7.69,22.6,21.25
2023-11-25 05:14:11.908000+00:00,0.06,43.1,7.69,22.6,21.25
2023-11-25 05:19:25.090000+00:00,0.06,43.9,7.69,22.3,21.31
2023-11-25 05:24:32.949000+00:00,0.06,44.1,7.69,22.3,21.37
2023-11-25 05:29:50.420000+00:00,0.09,43.2,7.69,22.6,21.31
2023-11-25 05:35:00.161000+00:00,0.03,43.6,7.69,22.4,21.31
2023-11-25 05:40:08.466000+00:00,0.06,44.1,7.69,22.3,21.31
2023-11-25 05:45:16.049000+00:00,0.09,44.7,7.69,22.3,21.31
2023-11-25 05:50:23.745000+00:00,0.06,44.4,7.69,22.2,21.31
2023-11-25 05:55:35.005000+00:00,0.06,44.9,7.7,22.1,21.37
2023-11-25 06:00:42.846000+00:00,0.06,44.7,7.7,22.3,21.31
2023-11-25 06:05:50.005000+00:00,0.06,44.9,7.7,22.4,21.31
2023-11-25 06:10:58.307000+00:00,0.06,44.5,7.7,22.2,21.37
2023-11-25 06:16:09.314000+00:00,0.03,44.6,7.7,22.2,21.31
2023-11-25 06:21:23.064000+00:00,0.06,45.1,7.72,22.2,21.5
2023-11-25 06:26:31.178000+00:00,0.06,44.5,7.69,22.4,21.44
2023-11-25 06:31:39.104000+00:00,0.06,44.4,7.68,22.6,21.44
2023-11-25 06:36:46.644000+00:00,0.06,44.5,7.66,22.6,21.37
2023-11-25 06:41:58.786000+00:00,0.06,44.9,7.67,22.6,21.37
2023-11-25 06:47:06.525000+00:00,0.06,44.2,7.66,22.7,21.37
2023-11-25 06:52:15.168000+00:00,0.03,44.1,7.67,22.8,21.44
2023-11-25 06:57:22.529000+00:00,0.06,44.6,7.67,22.4,21.44
2023-11-25 07:02:35.303000+00:00,0.06,44.9,7.67,22.6,21.44
2023-11-25 07:07:45.688000+00:00,0.06,45,7.67,22.6,21.44
2023-11-25 07:12:53.094000+00:00,0.06,45.4,7.68,22.4,21.5
2023-11-25 07:18:00.175000+00:00,0.09,44.5,7.67,22.6,21.5
2023-11-25 07:23:13.336000+00:00,0.03,44.8,7.67,22.5,21.44
2023-11-25 07:28:21.969000+00:00,0.06,44.6,7.66,22.6,21.5
2023-11-25 07:33:29.023000+00:00,0.06,45.4,7.68,22.5,21.44
2023-11-25 07:38:36.705000+00:00,0.06,44.7,7.67,22.6,21.44
2023-11-25 07:43:49.002000+00:00,0.03,45.4,7.67,22.6,21.44
2023-11-25 07:48:57.071000+00:00,0.09,44.7,7.67,22.8,21.5
2023-11-25 07:54:04.915000+00:00,0.06,44.4,7.68,22.6,21.44
2023-11-25 07:59:12.955000+00:00,0.06,44.5,7.67,22.6,21.37
2023-11-25 08:04:26.099000+00:00,0.03,44.3,7.68,22.8,21.44
2023-11-25 08:09:33.699000+00:00,0.03,43.8,7.68,22.8,21.44
2023-11-25 08:14:41.345000+00:00,0.06,43.9,7.67,22.9,21.44
2023-11-25 08:19:48.336000+00:00,0.06,44,7.68,22.7,21.44
2023-11-25 08:25:00.694000+00:00,0.06,44.3,7.68,22.8,21.44
2023-11-25 08:30:08.737000+00:00,0.06,44.8,7.68,22.7,21.5
2023-11-25 08:35:16.275000+00:00,0.06,44.1,7.68,22.8,21.44
2023-11-25 08:40:23.580000+00:00,0.06,43.3,7.68,22.9,21.44
2023-11-25 08:45:36.798000+00:00,0.03,44.2,7.69,22.9,21.5
2023-11-25 08:50:43.826000+00:00,0.06,43.7,7.68,22.8,21.44
2023-11-25 08:55:51.326000+00:00,0.06,43.6,7.68,22.8,21.44
2023-11-25 09:00:59.248000+00:00,0.06,43.7,7.68,22.6,21.56
2023-11-25 09:06:11.578000+00:00,0.06,44.2,7.68,22.5,21.5
2023-11-25 09:11:19.515000+00:00,0.06,43.8,7.68,22.5,21.44
2023-11-25 09:16:27.066000+00:00,0.06,43.9,7.68,22.7,21.44
2023-11-25 09:21:35.513000+00:00,0.06,43.6,7.69,22.6,21.44
2023-11-25 09:26:48.853000+00:00,0.03,44.1,7.69,22.5,21.5
2023-11-25 09:31:57.134000+00:00,0.03,43.7,7.69,22.6,21.5
2023-11-25 09:37:04.872000+00:00,0.06,43.5,7.69,22.6,21.5
2023-11-25 09:42:13.024000+00:00,0.06,43.4,7.69,22.8,21.5
2023-11-25 09:47:24.017000+00:00,0.03,43.5,7.68,22.6,21.5
2023-11-25 09:52:31.234000+00:00,0.06,43.5,7.69,22.7,21.5
2023-11-25 09:57:38.635000+00:00,0.06,43.4,7.7,22.7,21.5
2023-11-25 10:02:46.526000+00:00,0.03,43.6,7.69,22.6,21.44
2023-11-25 10:07:58.651000+00:00,0.03,43.6,7.69,22.5,21.44
2023-11-25 10:13:06.095000+00:00,0.03,43.5,7.69,22.6,21.56
2023-11-25 10:18:13.772000+00:00,0.06,43.9,7.7,22.4,21.5
2023-11-25 10:23:24.870000+00:00,0.03,43.2,7.69,22.5,21.56
2023-11-25 10:28:33.244000+00:00,0.06,43.3,7.7,22.6,21.5
2023-11-25 10:33:40.714000+00:00,0.06,43.1,7.7,22.6,21.5
2023-11-25 10:38:48.496000+00:00,0.06,43.3,7.7,22.6,21.5
2023-11-25 10:44:00.177000+00:00,0.09,43.3,7.7,22.5,21.5
2023-11-25 10:49:11.090000+00:00,0.06,43.5,7.7,22.5,21.5
2023-11-25 10:54:19.247000+00:00,0.06,43.3,7.7,22.4,21.5
2023-11-25 10:59:26.600000+00:00,0.06,43.4,7.7,22.5,21.56
2023-11-25 11:04:34.579000+00:00,0.09,43.2,7.7,22.6,21.5
2023-11-25 11:09:47.976000+00:00,0.06,43.3,7.7,22.5,21.5
2023-11-25 11:14:55.605000+00:00,0.06,43.4,7.7,22.6,21.5
2023-11-25 11:20:03.664000+00:00,0.06,43.1,7.7,22.6,21.5
2023-11-25 11:25:10.983000+00:00,0.06,43.2,7.7,22.5,21.44
2023-11-25 11:30:21.764000+00:00,0.06,43.4,7.7,22.4,21.5
2023-11-25 11:35:29.331000+00:00,0.06,43.4,7.7,22.4,21.5
2023-11-25 11:40:37.646000+00:00,0.06,43.3,7.7,22.4,21.56
2023-11-25 11:45:45.166000+00:00,0.06,42.9,7.7,22.5,21.5
2023-11-25 11:50:57.947000+00:00,0.09,43.2,7.7,22.4,21.5
2023-11-25 11:56:06.202000+00:00,0.06,43.6,7.7,22.4,21.5
2023-11-25 12:01:14.050000+00:00,0.06,43.2,7.7,22.4,21.5
2023-11-25 12:06:21.499000+00:00,0.06,43.1,7.7,22.5,21.5
2023-11-25 12:11:34.279000+00:00,0.06,43.2,7.7,22.4,21.56
2023-11-25 12:16:42.058000+00:00,0.06,43,7.7,22.4,21.56
2023-11-25 12:21:51.686000+00:00,0.06,43,7.71,22.5,21.56
2023-11-25 12:27:02.733000+00:00,0.06,43.2,7.71,22.4,21.5
2023-11-25 12:32:10.575000+00:00,0.03,42.6,7.72,22.7,21.56
2023-11-25 12:37:18.420000+00:00,0,42.1,7.71,22.8,21.56
2023-11-25 12:42:26.344000+00:00,0.03,41.8,7.68,22.7,21.5
2023-11-25 12:47:38.977000+00:00,0.03,42.3,7.67,22.4,21.5
2023-11-25 12:52:47.484000+00:00,0.03,42.3,7.67,22.5,21.62
2023-11-25 12:57:55.551000+00:00,0.03,42.7,7.66,22.2,21.56
2023-11-25 13:03:09.196000+00:00,0,43.5,7.67,21.8,21.56
2023-11-25 13:08:17.175000+00:00,0.03,43.7,7.67,21.8,21.56
2023-11-25 13:13:24.658000+00:00,0.03,43.5,7.67,21.8,21.62
2023-11-25 13:18:39.703000+00:00,0.03,43.7,7.67,21.8,21.56
2023-11-25 13:23:47.224000+00:00,0.03,43.3,7.68,21.9,21.5
2023-11-25 13:28:55.492000+00:00,0.03,43.3,7.69,21.9,21.56
2023-11-25 13:34:08.416000+00:00,0.03,43.2,7.69,22,21.56
2023-11-25 13:39:16.665000+00:00,0.06,42.9,7.68,22,21.56
2023-11-25 13:44:24.104000+00:00,0.03,43,7.69,21.9,21.56
2023-11-25 13:49:36.791000+00:00,0.03,43,7.7,22.1,21.5
2023-11-25 13:54:45.911000+00:00,0.03,42.7,7.69,22.1,21.56
2023-11-25 14:00:02.458000+00:00,0.06,42.7,7.69,22.2,21.56
2023-11-25 14:05:34.890000+00:00,0.06,42.7,7.69,22.1,21.56
2023-11-25 14:10:44.775000+00:00,0.03,42.9,7.7,22.2,21.62
2023-11-25 14:15:53.946000+00:00,0.03,42.5,7.69,22.3,21.5
2023-11-25 14:21:09.930000+00:00,0.03,42.4,7.69,22.3,21.5
2023-11-25 14:26:18.985000+00:00,0.03,42.7,7.69,22.3,21.56
2023-11-25 14:31:26.646000+00:00,0.03,42.3,7.69,22.4,21.5
2023-11-25 14:36:40.611000+00:00,0.03,42.5,7.69,22.4,21.56
2023-11-25 14:41:48.524000+00:00,0.03,42.4,7.69,22.4,21.56
2023-11-25 14:46:56.509000+00:00,0.03,42.6,7.69,22.5,21.5
2023-11-25 14:52:06.525000+00:00,0.03,42.3,7.68,22.4,21.5
2023-11-25 14:57:14.754000+00:00,0.03,42.3,7.69,22.5,21.56
2023-11-25 15:02:23.440000+00:00,0.03,43,7.68,22.5,21.56
2023-11-25 15:07:31.144000+00:00,0.03,42.6,7.69,22.5,21.56
2023-11-25 15:12:42.696000+00:00,0.03,42.7,7.68,22.5,21.5
2023-11-25 15:17:51.058000+00:00,0.03,42.8,7.68,22.5,21.56
2023-11-25 15:22:58.669000+00:00,0.03,43.1,7.68,22.5,21.56
2023-11-25 15:28:12.500000+00:00,0.03,42.8,7.68,22.5,21.56
2023-11-25 15:33:20.742000+00:00,0.03,43.1,7.68,22.5,21.62
2023-11-25 15:38:28.478000+00:00,0.03,43.2,7.68,22.5,21.56
2023-11-25 15:43:40.467000+00:00,0.03,43.1,7.67,22.5,21.56
2023-11-25 15:48:48.836000+00:00,0.06,43.2,7.68,22.5,21.5
2023-11-25 15:53:56.892000+00:00,0.03,43.5,7.68,22.5,21.56
2023-11-25 15:59:08.891000+00:00,0.03,43.2,7.68,22.5,21.56
2023-11-25 16:04:17.472000+00:00,0.03,43.6,7.68,22.5,21.5
2023-11-25 16:09:26.399000+00:00,0.06,43.5,7.68,22.5,21.56
2023-11-25 16:14:39.235000+00:00,0.03,43.3,7.68,22.5,21.5
2023-11-25 16:19:47.659000+00:00,0.03,43.4,7.68,22.5,21.56
2023-11-25 16:24:54.788000+00:00,0,43.9,7.68,22.5,21.56
2023-11-25 16:30:06.899000+00:00,0.03,43.6,7.68,22.5,21.56
2023-11-25 16:35:14.936000+00:00,0.03,43.8,7.68,22.5,21.5
2023-11-25 16:40:23.871000+00:00,0.03,43.8,7.68,22.5,21.62
2023-11-25 16:45:37.048000+00:00,0.03,43.5,7.68,22.5,21.5
2023-11-25 16:50:46.254000+00:00,0,43.9,7.68,22.5,21.56
2023-11-25 16:55:53.346000+00:00,0.03,44.1,7.68,22.5,21.56
2023-11-25 17:01:06.387000+00:00,0.03,43.8,7.68,22.6,21.56
2023-11-25 17:06:13.655000+00:00,0.03,43.8,7.69,22.6,21.56
2023-11-25 17:11:22.589000+00:00,0.03,43.9,7.68,22.6,21.5
2023-11-25 17:16:35.517000+00:00,0.03,43.8,7.69,22.6,21.56
2023-11-25 17:21:44.447000+00:00,0.03,43.6,7.68,22.5,21.56
2023-11-25 17:26:52.087000+00:00,0.03,43.4,7.68,22.5,21.56
2023-11-25 17:32:03.410000+00:00,0.03,43.6,7.69,22.5,21.56
2023-11-25 17:37:11.120000+00:00,0.03,43.5,7.68,22.5,21.56
2023-11-25 17:42:19.782000+00:00,0.03,43.6,7.69,22.5,21.62
2023-11-25 17:47:33.249000+00:00,0.03,43.6,7.7,22.5,21.56
2023-11-25 17:52:41.020000+00:00,0.03,43.8,7.7,22.5,21.56
2023-11-25 17:57:48.405000+00:00,0.03,43.8,7.7,22.5,21.62
2023-11-25 18:03:00.482000+00:00,0.03,43.1,7.7,22.5,21.56
2023-11-25 18:08:09.458000+00:00,0.03,43.4,7.69,22.5,21.62
2023-11-25 18:13:18.202000+00:00,0.03,43.1,7.7,22.5,21.56
2023-11-25 18:18:29.074000+00:00,0.03,43.1,7.7,22.5,21.56
2023-11-25 18:23:38.172000+00:00,0.03,43.3,7.7,22.5,21.56
2023-11-25 18:28:47.620000+00:00,0.03,43.2,7.7,22.5,21.56
2023-11-25 18:34:00.308000+00:00,0.03,43.2,7.7,22.5,21.5
2023-11-25 18:39:09.034000+00:00,0.03,43.1,7.7,22.5,21.56
2023-11-25 18:44:16.997000+00:00,0.03,43.3,7.72,22.5,21.44
2023-11-25 18:49:29.626000+00:00,0.03,43.3,7.7,22.5,21.44
2023-11-25 18:54:36.963000+00:00,0.03,43.2,7.69,22.5,21.5
2023-11-25 18:59:45.209000+00:00,0.06,43.1,7.66,22.5,21.56
2023-11-25 19:04:57.170000+00:00,0,43.4,7.67,22.4,21.56
2023-11-25 19:10:04.702000+00:00,0.03,43.5,7.68,22.4,21.5
2023-11-25 19:15:13.143000+00:00,0.03,43.6,7.68,22.5,21.5
2023-11-25 19:20:26.676000+00:00,0.03,43.3,7.67,22.5,21.5
2023-11-25 19:25:34.757000+00:00,0.03,43.2,7.67,22.5,21.5
2023-11-25 19:30:43.347000+00:00,0.03,43.3,7.67,22.5,21.5
2023-11-25 19:35:54.858000+00:00,0.03,42.9,7.67,22.5,21.62
2023-11-25 19:41:02.614000+00:00,0.03,42.8,7.67,22.5,21.5
2023-11-25 19:46:11.507000+00:00,0.03,43,7.67,22.5,21.5
2023-11-25 19:51:23.864000+00:00,0.03,42.8,7.67,22.4,21.56
2023-11-25 19:56:32.115000+00:00,0.03,42.7,7.67,22.5,21.5
2023-11-25 20:01:41.186000+00:00,0.03,43,7.67,22.4,21.5
2023-11-25 20:06:53.833000+00:00,0.03,43.4,7.67,22.2,21.56
2023-11-25 20:12:01.856000+00:00,0.03,43.4,7.67,22.2,21.5
2023-11-25 20:17:10.616000+00:00,0.06,43.4,7.67,22.2,21.56
2023-11-25 20:22:23.146000+00:00,0.03,43.5,7.68,22.3,21.5
2023-11-25 20:27:31.052000+00:00,0.03,43.4,7.68,22.2,21.56
2023-11-25 20:32:39.449000+00:00,0.03,43.7,7.68,22.1,21.56
2023-11-25 20:37:52.145000+00:00,0.03,44,7.68,22,21.56
2023-11-25 20:42:59.875000+00:00,0.03,43.6,7.68,22.2,21.5
2023-11-25 20:48:07.853000+00:00,0.03,43.3,7.68,22.3,21.56
2023-11-25 20:53:21.563000+00:00,0.03,43.8,7.69,22.1,21.56
2023-11-25 20:58:30.053000+00:00,0.06,44.1,7.69,22,21.56
2023-11-25 21:03:37.809000+00:00,0.03,44.2,7.69,22.1,21.56
2023-11-25 21:08:50.551000+00:00,0.03,44.2,7.7,22.1,21.5
2023-11-25 21:13:58.842000+00:00,0.03,44.4,7.7,22,21.62
2023-11-25 21:19:07.193000+00:00,0.03,44.7,7.69,22,21.5
2023-11-25 21:24:19.137000+00:00,0.03,44.5,7.69,22.1,21.56
2023-11-25 21:29:27.271000+00:00,0.03,44.5,7.69,22,21.56
2023-11-25 21:34:35.474000+00:00,0.03,44.8,7.7,21.9,21.62
2023-11-25 21:39:43.188000+00:00,0.03,44.9,7.69,21.9,21.5
2023-11-25 21:44:53.532000+00:00,0.03,45,7.69,21.9,21.56
2023-11-25 21:50:01.144000+00:00,0.03,45.2,7.7,21.9,21.5
2023-11-25 21:55:09.173000+00:00,0.03,45,7.69,21.9,21.5
2023-11-25 22:00:16.857000+00:00,0.03,45.3,7.69,21.9,21.5
2023-11-25 22:05:30.534000+00:00,0.03,45.2,7.69,21.9,21.5
2023-11-25 22:10:38.477000+00:00,0.03,45.1,7.69,22,21.5
2023-11-25 22:15:46.306000+00:00,0.03,45.2,7.7,22,21.5
2023-11-25 22:20:59.255000+00:00,0.06,45,7.7,22.1,21.56
2023-11-25 22:26:06.921000+00:00,0.03,45.2,7.69,22,21.5
2023-11-25 22:31:14.035000+00:00,0.03,45.3,7.7,22,21.56
2023-11-25 22:36:26.338000+00:00,0,44.9,7.7,22.1,21.5
2023-11-25 22:41:34.352000+00:00,0.03,45.4,7.7,22,21.5
2023-11-25 22:46:42.236000+00:00,0.03,45.2,7.69,22.1,21.5
2023-11-25 22:51:54.930000+00:00,0.03,45.1,7.7,22.2,21.5
2023-11-25 22:57:02.997000+00:00,0.03,45.1,7.69,22.1,21.56
2023-11-25 23:02:10.266000+00:00,0.06,45,7.7,22.1,21.56
2023-11-25 23:07:22.717000+00:00,0.03,45.1,7.7,22,21.5
2023-11-25 23:12:30.342000+00:00,0.03,45.1,7.69,22.1,21.56
2023-11-25 23:17:38.263000+00:00,0.03,45.3,7.7,22,21.5
2023-11-25 23:22:51.070000+00:00,0.03,45.1,7.69,22.1,21.5
2023-11-25 23:27:59.064000+00:00,0.03,45.2,7.69,22.1,21.5
2023-11-25 23:33:07.217000+00:00,0.03,45.3,7.7,22.2,21.56
2023-11-25 23:38:20.496000+00:00,0.03,44.9,7.69,22.2,21.56
2023-11-25 23:43:29.491000+00:00,0.03,44.8,7.69,22.3,21.56
2023-11-25 23:48:36.784000+00:00,0.03,44.8,7.7,22.3,21.5
2023-11-25 23:53:50.137000+00:00,0.03,45.1,7.69,22.1,21.56
2023-11-25 23:58:58.641000+00:00,0.03,45.4,7.69,22.1,21.5
2023-11-26 00:04:07.834000+00:00,0.03,45,7.7,22.1,21.5
2023-11-26 00:09:20.748000+00:00,0.03,45.2,7.69,22.1,21.56
2023-11-26 00:14:28.456000+00:00,0.03,45.4,7.69,22.1,21.62
2023-11-26 00:19:37.913000+00:00,0.03,45.5,7.7,22,21.56
2023-11-26 00:24:49.830000+00:00,0.06,45.5,7.69,22,21.56
2023-11-26 00:29:57.227000+00:00,0.03,45.4,7.7,22.1,21.5
2023-11-26 00:35:04.962000+00:00,0.03,45,7.7,22.2,21.56
2023-11-26 00:40:12.794000+00:00,0.03,44.7,7.7,22.2,21.56
2023-11-26 00:45:25.129000+00:00,0.03,44.8,7.71,22.3,21.56
2023-11-26 00:50:33.103000+00:00,0.03,45.1,7.7,22.3,21.56
2023-11-26 00:55:42.642000+00:00,0.03,44.5,7.74,22.5,21.37
2023-11-26 01:00:50.348000+00:00,0.06,44.6,7.72,22.6,21.44
2023-11-26 01:06:02.170000+00:00,0.03,44.4,7.69,22.7,21.37
2023-11-26 01:11:10.354000+00:00,0.06,44.8,7.68,22.6,21.5
2023-11-26 01:16:17.335000+00:00,0.06,44.7,7.68,22.8,21.44
2023-11-26 01:21:26.886000+00:00,0.03,45.6,7.68,22.5,21.44
2023-11-26 01:26:39.424000+00:00,0.06,45.6,7.68,22.4,21.5
2023-11-26 01:31:46.828000+00:00,0.03,45.9,7.68,22.5,21.44
2023-11-26 01:36:55.082000+00:00,0.03,46.2,7.68,22.5,21.44
2023-11-26 01:42:01.866000+00:00,0.06,45.5,7.69,22.4,21.44
2023-11-26 01:47:13.644000+00:00,0.03,46.5,7.7,22.5,21.44
2023-11-26 01:52:21.235000+00:00,0.06,46,7.7,22.7,21.44
2023-11-26 01:57:28.526000+00:00,0.06,45.8,7.7,22.8,21.56
2023-11-26 02:02:36.333000+00:00,0.06,44.9,7.71,23,21.5
2023-11-26 02:07:50.362000+00:00,0.06,44.7,7.71,22.8,21.62
2023-11-26 02:12:57.809000+00:00,0.03,45.1,7.71,22.7,21.5
2023-11-26 02:18:05.755000+00:00,0.03,46,7.72,22.5,21.5
2023-11-26 02:23:13.654000+00:00,0.03,45.9,7.72,22.5,21.62
2023-11-26 02:28:27.277000+00:00,0.06,45.7,7.71,22.8,21.5
2023-11-26 02:33:34.835000+00:00,0.06,46,7.7,22.9,21.56
2023-11-26 02:38:42.475000+00:00,0.06,45.4,7.7,23,21.56
2023-11-26 02:43:49.773000+00:00,0.06,44.9,7.69,23.2,21.56
2023-11-26 02:48:59.658000+00:00,0.09,46.5,7.69,22.9,21.56
2023-11-26 02:54:06.665000+00:00,0.06,45.3,7.69,23,21.62
2023-11-26 02:59:13.945000+00:00,0.06,45.3,7.68,22.7,21.62
2023-11-26 03:04:22.026000+00:00,0.06,45.8,7.69,22.9,21.62
2023-11-26 03:09:29.550000+00:00,0.06,45.5,7.69,22.8,21.62
2023-11-26 03:14:41.071000+00:00,0.06,45.6,7.69,22.9,21.62
2023-11-26 03:19:48.469000+00:00,0.06,45.8,7.68,23,21.62
2023-11-26 03:24:56.092000+00:00,0.03,45.5,7.69,22.9,21.69
2023-11-26 03:30:03.533000+00:00,0.03,45.7,7.69,23,21.62
2023-11-26 03:35:15.045000+00:00,0.03,45.2,7.7,23,21.69
2023-11-26 03:40:22.417000+00:00,0.03,48,7.69,22.8,21.69
2023-11-26 03:45:30.252000+00:00,0.06,45.9,7.71,22.8,21.62
2023-11-26 03:50:37.443000+00:00,0.06,47.4,7.71,23,21.69
2023-11-26 03:55:49.368000+00:00,0.06,45.1,7.7,23.1,21.69
2023-11-26 04:00:56.481000+00:00,0.06,45.8,7.7,22.9,21.69
2023-11-26 04:06:03.711000+00:00,0.06,46.8,7.7,22.9,21.69
2023-11-26 04:11:11.593000+00:00,0.03,45.4,7.7,23,21.75
2023-11-26 04:16:23.811000+00:00,0.06,48,7.7,22.7,21.69
2023-11-26 04:21:31.163000+00:00,0.06,46.7,7.69,22.9,21.75
2023-11-26 04:26:38.966000+00:00,0.03,46.1,7.7,22.8,21.69
2023-11-26 04:31:46.431000+00:00,0.06,46.4,7.69,22.9,21.75
2023-11-26 04:36:59.207000+00:00,0.06,45.5,7.71,23.1,21.69
2023-11-26 04:42:06.774000+00:00,0.06,47.7,7.72,22.9,21.75
2023-11-26 04:47:13.600000+00:00,0.06,46.5,7.73,23.1,21.75
2023-11-26 04:52:20.817000+00:00,0.03,45.7,7.73,22.8,21.75
2023-11-26 04:57:34.009000+00:00,0.06,46.3,7.73,23,21.81
2023-11-26 05:02:44.688000+00:00,0.06,46.3,7.73,23.1,21.81
2023-11-26 05:07:56.165000+00:00,0.06,48.1,7.73,22.8,21.81
